Province,Year,Week,StartDate,EndDate,Districts,Dengue,Dysentery,Encephalitis,Enteric Fever,Food Poisioning,Leptospirosis,Typhus Fever,Viral Hepatistis,Human Rabies,Chickenpox,Meningitis,Leishmaniasis
Western,2008,48,2008-11-22,2008-11-28,Kalutara,5,14,1,5,4,8,0,1,0,NA,NA,NA
Central,2008,48,2008-11-22,2008-11-28,Kandy,13,1,1,0,0,6,1,0,0,NA,NA,NA
Central,2008,48,2008-11-22,2008-11-28,Matale,8,5,0,1,0,19,0,0,0,NA,NA,NA
Central,2008,48,2008-11-22,2008-11-28,NuwaraEliya,0,20,1,4,0,3,0,0,0,NA,NA,NA
Southern,2008,48,2008-11-22,2008-11-28,Galle,1,8,1,0,5,6,0,0,0,NA,NA,NA
Southern,2008,48,2008-11-22,2008-11-28,Hambanthota,3,3,0,0,4,10,2,1,0,NA,NA,NA
Southern,2008,48,2008-11-22,2008-11-28,Matara,8,8,0,0,0,10,0,0,0,NA,NA,NA
Nothern,2008,48,2008-11-22,2008-11-28,Jaffna,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,48,2008-11-22,2008-11-28,Kilinochchi,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,48,2008-11-22,2008-11-28,Mannar,0,1,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,48,2008-11-22,2008-11-28,Vavuniya,0,1,0,0,1,0,0,0,0,NA,NA,NA
Nothern,2008,48,2008-11-22,2008-11-28,Mullaitivu,0,0,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2008,48,2008-11-22,2008-11-28,Batticaloa,0,9,0,0,0,1,0,0,0,NA,NA,NA
Eastern,2008,48,2008-11-22,2008-11-28,Ampara,0,0,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2008,48,2008-11-22,2008-11-28,Trincomalee,4,1,0,0,0,1,0,0,0,NA,NA,NA
NorthWestern,2008,48,2008-11-22,2008-11-28,Kurunagala,4,10,0,2,2,9,0,1,0,NA,NA,NA
NorthWestern,2008,48,2008-11-22,2008-11-28,Puttalam,1,14,0,1,0,0,0,1,0,NA,NA,NA
NorthCentral,2008,48,2008-11-22,2008-11-28,Anuradhapura,0,3,0,0,0,7,0,0,0,NA,NA,NA
NorthCentral,2008,48,2008-11-22,2008-11-28,Polonnaruwa,0,0,0,0,0,9,0,0,0,NA,NA,NA
Uva,2008,48,2008-11-22,2008-11-28,Badulla,6,7,0,1,0,1,2,13,0,NA,NA,NA
Uva,2008,48,2008-11-22,2008-11-28,Monaragala,0,5,0,2,2,1,0,1,0,NA,NA,NA
Sabaragamuwa,2008,48,2008-11-22,2008-11-28,Ratnapura,4,5,0,1,4,5,1,1,0,NA,NA,NA
Sabaragamuwa,2008,48,2008-11-22,2008-11-28,Kegalle,6,3,0,2,0,7,1,9,0,NA,NA,NA
Eastern,2008,48,2008-11-22,2008-11-28,Kalmune,0,17,0,2,0,0,0,0,0,NA,NA,NA
Western,2008,49,2008-11-29,2008-12-05,Colombo,20,6,0,5,0,8,1,1,0,NA,NA,NA
Western,2008,49,2008-11-29,2008-12-05,Gampaha,13,0,0,0,0,10,0,1,0,NA,NA,NA
Western,2008,49,2008-11-29,2008-12-05,Kalutara,8,10,0,3,0,9,0,1,0,NA,NA,NA
Central,2008,49,2008-11-29,2008-12-05,Kandy,6,6,0,0,1,4,2,0,0,NA,NA,NA
Central,2008,49,2008-11-29,2008-12-05,Matale,5,2,0,0,0,6,0,0,0,NA,NA,NA
Central,2008,49,2008-11-29,2008-12-05,NuwaraEliya,1,14,1,2,0,2,0,1,0,NA,NA,NA
Southern,2008,49,2008-11-29,2008-12-05,Galle,3,10,1,0,0,6,1,0,0,NA,NA,NA
Southern,2008,49,2008-11-29,2008-12-05,Hambanthota,13,9,0,0,0,0,0,0,0,NA,NA,NA
Southern,2008,49,2008-11-29,2008-12-05,Matara,7,6,0,0,0,8,1,0,0,NA,NA,NA
Nothern,2008,49,2008-11-29,2008-12-05,Jaffna,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,49,2008-11-29,2008-12-05,Kilinochchi,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,49,2008-11-29,2008-12-05,Mannar,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,49,2008-11-29,2008-12-05,Vavuniya,0,1,0,0,2,0,0,0,0,NA,NA,NA
Nothern,2008,49,2008-11-29,2008-12-05,Mullaitivu,0,0,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2008,49,2008-11-29,2008-12-05,Batticaloa,1,1,1,1,0,1,0,0,0,NA,NA,NA
Eastern,2008,49,2008-11-29,2008-12-05,Ampara,0,1,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2008,49,2008-11-29,2008-12-05,Trincomalee,0,0,0,0,0,1,0,0,0,NA,NA,NA
NorthWestern,2008,49,2008-11-29,2008-12-05,Kurunagala,4,7,0,1,0,2,2,2,0,NA,NA,NA
NorthWestern,2008,49,2008-11-29,2008-12-05,Puttalam,0,6,0,0,0,0,0,0,0,NA,NA,NA
NorthCentral,2008,49,2008-11-29,2008-12-05,Anuradhapura,0,8,0,0,40,2,0,1,0,NA,NA,NA
NorthCentral,2008,49,2008-11-29,2008-12-05,Polonnaruwa,0,3,0,0,2,15,0,0,0,NA,NA,NA
Uva,2008,49,2008-11-29,2008-12-05,Badulla,0,3,0,0,0,0,4,7,0,NA,NA,NA
Uva,2008,49,2008-11-29,2008-12-05,Monaragala,0,0,0,1,0,0,0,4,0,NA,NA,NA
Sabaragamuwa,2008,49,2008-11-29,2008-12-05,Ratnapura,1,4,0,0,0,3,0,1,0,NA,NA,NA
Sabaragamuwa,2008,49,2008-11-29,2008-12-05,Kegalle,14,3,0,0,0,4,3,1,0,NA,NA,NA
Eastern,2008,49,2008-11-29,2008-12-05,Kalmune,0,6,0,1,0,0,0,0,0,NA,NA,NA
Western,2008,50,2008-12-06,2008-12-12,Colombo,17,8,0,5,1,9,0,1,0,NA,NA,NA
Western,2008,50,2008-12-06,2008-12-12,Gampaha,7,6,0,2,7,2,1,4,0,NA,NA,NA
Western,2008,50,2008-12-06,2008-12-12,Kalutara,7,5,0,4,0,6,0,0,0,NA,NA,NA
Central,2008,50,2008-12-06,2008-12-12,Kandy,7,0,0,2,0,3,2,0,0,NA,NA,NA
Central,2008,50,2008-12-06,2008-12-12,Matale,4,2,0,1,1,24,0,1,0,NA,NA,NA
Central,2008,50,2008-12-06,2008-12-12,NuwaraEliya,0,4,0,2,0,1,0,0,0,NA,NA,NA
Southern,2008,50,2008-12-06,2008-12-12,Galle,1,2,0,0,0,1,0,0,0,NA,NA,NA
Southern,2008,50,2008-12-06,2008-12-12,Hambanthota,9,1,0,0,0,12,0,0,0,NA,NA,NA
Southern,2008,50,2008-12-06,2008-12-12,Matara,7,4,0,0,0,1,3,0,0,NA,NA,NA
Nothern,2008,50,2008-12-06,2008-12-12,Jaffna,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,50,2008-12-06,2008-12-12,Kilinochchi,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,50,2008-12-06,2008-12-12,Mannar,1,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,50,2008-12-06,2008-12-12,Vavuniya,0,2,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,50,2008-12-06,2008-12-12,Mullaitivu,0,0,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2008,50,2008-12-06,2008-12-12,Batticaloa,0,8,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2008,50,2008-12-06,2008-12-12,Ampara,0,3,0,0,3,0,0,0,0,NA,NA,NA
Eastern,2008,50,2008-12-06,2008-12-12,Trincomalee,0,1,0,0,0,0,0,0,0,NA,NA,NA
NorthWestern,2008,50,2008-12-06,2008-12-12,Kurunagala,2,6,0,1,1,4,2,0,0,NA,NA,NA
NorthWestern,2008,50,2008-12-06,2008-12-12,Puttalam,1,8,0,0,0,0,0,0,0,NA,NA,NA
NorthCentral,2008,50,2008-12-06,2008-12-12,Anuradhapura,0,1,0,0,0,1,3,0,0,NA,NA,NA
NorthCentral,2008,50,2008-12-06,2008-12-12,Polonnaruwa,1,5,0,0,0,1,0,0,0,NA,NA,NA
Uva,2008,50,2008-12-06,2008-12-12,Badulla,1,4,0,0,0,0,2,2,0,NA,NA,NA
Uva,2008,50,2008-12-06,2008-12-12,Monaragala,0,2,0,0,1,2,1,0,0,NA,NA,NA
Sabaragamuwa,2008,50,2008-12-06,2008-12-12,Ratnapura,13,6,1,0,0,3,0,1,0,NA,NA,NA
Sabaragamuwa,2008,50,2008-12-06,2008-12-12,Kegalle,7,4,0,0,3,6,2,1,0,NA,NA,NA
Eastern,2008,50,2008-12-06,2008-12-12,Kalmune,0,4,0,0,0,0,0,1,0,NA,NA,NA
Western,2008,51,2008-12-13,2008-12-19,Colombo,19,6,0,9,2,15,0,1,0,NA,NA,NA
Western,2008,51,2008-12-13,2008-12-19,Gampaha,19,9,0,0,8,5,1,2,0,NA,NA,NA
Western,2008,51,2008-12-13,2008-12-19,Kalutara,9,3,0,1,0,16,0,0,0,NA,NA,NA
Central,2008,51,2008-12-13,2008-12-19,Kandy,16,3,2,1,0,19,5,5,0,NA,NA,NA
Central,2008,51,2008-12-13,2008-12-19,Matale,20,4,1,0,0,25,0,0,0,NA,NA,NA
Central,2008,51,2008-12-13,2008-12-19,NuwaraEliya,1,8,0,0,1,3,1,0,0,NA,NA,NA
Southern,2008,51,2008-12-13,2008-12-19,Galle,2,3,0,0,0,5,0,0,0,NA,NA,NA
Southern,2008,51,2008-12-13,2008-12-19,Hambanthota,5,1,0,0,2,3,1,0,0,NA,NA,NA
Southern,2008,51,2008-12-13,2008-12-19,Matara,20,7,0,0,0,6,4,1,0,NA,NA,NA
Nothern,2008,51,2008-12-13,2008-12-19,Jaffna,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,51,2008-12-13,2008-12-19,Kilinochchi,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,51,2008-12-13,2008-12-19,Mannar,4,0,0,0,0,0,0,1,0,NA,NA,NA
Nothern,2008,51,2008-12-13,2008-12-19,Vavuniya,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,51,2008-12-13,2008-12-19,Mullaitivu,0,0,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2008,51,2008-12-13,2008-12-19,Batticaloa,1,22,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2008,51,2008-12-13,2008-12-19,Ampara,0,1,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2008,51,2008-12-13,2008-12-19,Trincomalee,0,1,0,0,0,0,0,0,0,NA,NA,NA
NorthWestern,2008,51,2008-12-13,2008-12-19,Kurunagala,6,8,1,0,0,3,3,4,1,NA,NA,NA
NorthWestern,2008,51,2008-12-13,2008-12-19,Puttalam,1,5,2,1,1,0,0,0,0,NA,NA,NA
NorthCentral,2008,51,2008-12-13,2008-12-19,Anuradhapura,0,5,0,0,0,2,0,0,0,NA,NA,NA
NorthCentral,2008,51,2008-12-13,2008-12-19,Polonnaruwa,0,2,0,0,0,10,0,0,0,NA,NA,NA
Uva,2008,51,2008-12-13,2008-12-19,Badulla,1,6,0,1,1,1,1,10,0,NA,NA,NA
Uva,2008,51,2008-12-13,2008-12-19,Monaragala,3,3,0,1,0,1,0,3,0,NA,NA,NA
Sabaragamuwa,2008,51,2008-12-13,2008-12-19,Ratnapura,6,4,0,0,1,2,0,0,0,NA,NA,NA
Sabaragamuwa,2008,51,2008-12-13,2008-12-19,Kegalle,13,2,0,0,0,7,0,2,0,NA,NA,NA
Eastern,2008,51,2008-12-13,2008-12-19,Kalmune,0,4,0,0,0,0,0,0,0,NA,NA,NA
Western,2008,52,2008-12-20,2008-12-26,Colombo,15,0,0,2,1,13,0,0,0,NA,NA,NA
Western,2008,52,2008-12-20,2008-12-26,Gampaha,7,4,0,0,0,4,1,1,0,NA,NA,NA
Western,2008,52,2008-12-20,2008-12-26,Kalutara,1,3,0,0,0,5,0,1,0,NA,NA,NA
Central,2008,52,2008-12-20,2008-12-26,Kandy,11,4,0,0,1,5,1,3,0,NA,NA,NA
Central,2008,52,2008-12-20,2008-12-26,Matale,4,2,1,0,0,8,0,0,0,NA,NA,NA
Central,2008,52,2008-12-20,2008-12-26,NuwaraEliya,0,6,0,1,0,0,0,0,0,NA,NA,NA
Southern,2008,52,2008-12-20,2008-12-26,Galle,0,7,0,0,0,5,0,0,0,NA,NA,NA
Southern,2008,52,2008-12-20,2008-12-26,Hambanthota,6,4,0,0,0,3,5,0,0,NA,NA,NA
Southern,2008,52,2008-12-20,2008-12-26,Matara,22,8,0,2,0,6,4,0,0,NA,NA,NA
Nothern,2008,52,2008-12-20,2008-12-26,Jaffna,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,52,2008-12-20,2008-12-26,Kilinochchi,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,52,2008-12-20,2008-12-26,Mannar,8,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,52,2008-12-20,2008-12-26,Vavuniya,0,1,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2008,52,2008-12-20,2008-12-26,Mullaitivu,0,0,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2008,52,2008-12-20,2008-12-26,Batticaloa,1,2,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2008,52,2008-12-20,2008-12-26,Ampara,0,1,0,0,0,2,0,0,0,NA,NA,NA
Eastern,2008,52,2008-12-20,2008-12-26,Trincomalee,0,0,0,0,0,0,0,0,0,NA,NA,NA
NorthWestern,2008,52,2008-12-20,2008-12-26,Kurunagala,2,6,1,0,4,2,4,1,0,NA,NA,NA
NorthWestern,2008,52,2008-12-20,2008-12-26,Puttalam,1,8,0,0,0,2,0,0,0,NA,NA,NA
NorthCentral,2008,52,2008-12-20,2008-12-26,Anuradhapura,2,6,0,0,0,6,0,0,0,NA,NA,NA
NorthCentral,2008,52,2008-12-20,2008-12-26,Polonnaruwa,0,0,0,0,0,0,0,0,0,NA,NA,NA
Uva,2008,52,2008-12-20,2008-12-26,Badulla,1,1,0,2,0,1,1,7,0,NA,NA,NA
Uva,2008,52,2008-12-20,2008-12-26,Monaragala,1,5,0,1,3,5,5,0,0,NA,NA,NA
Sabaragamuwa,2008,52,2008-12-20,2008-12-26,Ratnapura,2,17,0,1,0,4,0,0,0,NA,NA,NA
Sabaragamuwa,2008,52,2008-12-20,2008-12-26,Kegalle,16,2,1,2,1,3,0,0,0,NA,NA,NA
Eastern,2008,52,2008-12-20,2008-12-26,Kalmune,0,12,0,0,0,0,0,1,0,NA,NA,NA
Western,2009,1,2008-12-27,2009-01-02,Colombo,44,6,0,9,3,16,0,3,0,NA,NA,NA
Western,2009,1,2008-12-27,2009-01-02,Gampaha,23,4,0,0,1,2,0,3,0,NA,NA,NA
Western,2009,1,2008-12-27,2009-01-02,Kalutara,5,7,0,1,0,3,0,1,0,NA,NA,NA
Central,2009,1,2008-12-27,2009-01-02,Kandy,16,13,0,0,0,9,0,2,0,NA,NA,NA
Central,2009,1,2008-12-27,2009-01-02,Matale,21,1,0,0,0,11,1,1,0,NA,NA,NA
Central,2009,1,2008-12-27,2009-01-02,NuwaraEliya,2,6,0,4,0,1,1,0,0,NA,NA,NA
Southern,2009,1,2008-12-27,2009-01-02,Galle,0,8,0,0,0,10,0,0,0,NA,NA,NA
Southern,2009,1,2008-12-27,2009-01-02,Hambanthota,5,5,0,0,0,0,1,0,0,NA,NA,NA
Southern,2009,1,2008-12-27,2009-01-02,Matara,18,19,0,1,0,6,3,0,0,NA,NA,NA
Nothern,2009,1,2008-12-27,2009-01-02,Jaffna,1,1,0,0,0,0,1,0,0,NA,NA,NA
Nothern,2009,1,2008-12-27,2009-01-02,Kilinochchi,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2009,1,2008-12-27,2009-01-02,Mannar,0,2,0,3,0,0,0,0,0,NA,NA,NA
Nothern,2009,1,2008-12-27,2009-01-02,Vavuniya,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2009,1,2008-12-27,2009-01-02,Mullaitivu,0,0,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2009,1,2008-12-27,2009-01-02,Batticaloa,0,6,0,1,0,0,0,0,0,NA,NA,NA
Eastern,2009,1,2008-12-27,2009-01-02,Ampara,0,0,0,1,0,0,0,1,0,NA,NA,NA
Eastern,2009,1,2008-12-27,2009-01-02,Trincomalee,1,2,0,0,0,0,2,1,0,NA,NA,NA
NorthWestern,2009,1,2008-12-27,2009-01-02,Kurunagala,10,3,1,0,1,4,1,0,0,NA,NA,NA
NorthWestern,2009,1,2008-12-27,2009-01-02,Puttalam,5,7,1,1,0,3,1,0,0,NA,NA,NA
NorthCentral,2009,1,2008-12-27,2009-01-02,Anuradhapura,0,0,0,0,2,0,0,1,0,NA,NA,NA
NorthCentral,2009,1,2008-12-27,2009-01-02,Polonnaruwa,0,4,0,1,0,1,0,0,0,NA,NA,NA
Uva,2009,1,2008-12-27,2009-01-02,Badulla,1,19,0,2,0,2,4,11,0,NA,NA,NA
Uva,2009,1,2008-12-27,2009-01-02,Monaragala,0,2,0,0,0,0,2,3,0,NA,NA,NA
Sabaragamuwa,2009,1,2008-12-27,2009-01-02,Ratnapura,1,6,0,4,0,3,0,0,0,NA,NA,NA
Sabaragamuwa,2009,1,2008-12-27,2009-01-02,Kegalle,25,3,0,1,0,5,0,2,0,NA,NA,NA
Eastern,2009,1,2008-12-27,2009-01-02,Kalmune,1,9,0,0,0,0,0,0,0,NA,NA,NA
Western,2009,2,2009-01-03,2009-01-09,Colombo,39,3,0,8,0,2,0,1,0,NA,NA,NA
Western,2009,2,2009-01-03,2009-01-09,Gampaha,19,3,0,2,0,3,0,2,0,NA,NA,NA
Western,2009,2,2009-01-03,2009-01-09,Kalutara,11,18,1,0,0,1,0,1,0,NA,NA,NA
Central,2009,2,2009-01-03,2009-01-09,Kandy,42,21,0,0,0,8,5,0,0,NA,NA,NA
Central,2009,2,2009-01-03,2009-01-09,Matale,9,4,0,1,1,25,0,0,0,NA,NA,NA
Central,2009,2,2009-01-03,2009-01-09,NuwaraEliya,1,5,0,3,20,3,0,0,0,NA,NA,NA
Southern,2009,2,2009-01-03,2009-01-09,Galle,2,4,0,0,0,2,0,0,0,NA,NA,NA
Southern,2009,2,2009-01-03,2009-01-09,Hambanthota,3,1,0,0,0,0,2,2,0,NA,NA,NA
Southern,2009,2,2009-01-03,2009-01-09,Matara,18,7,0,0,0,2,4,0,0,NA,NA,NA
Nothern,2009,2,2009-01-03,2009-01-09,Jaffna,1,5,0,5,18,0,13,0,0,NA,NA,NA
Nothern,2009,2,2009-01-03,2009-01-09,Kilinochchi,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2009,2,2009-01-03,2009-01-09,Mannar,0,0,0,2,0,0,0,1,0,NA,NA,NA
Nothern,2009,2,2009-01-03,2009-01-09,Vavuniya,0,2,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2009,2,2009-01-03,2009-01-09,Mullaitivu,0,0,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2009,2,2009-01-03,2009-01-09,Batticaloa,0,8,1,0,0,0,0,1,0,NA,NA,NA
Eastern,2009,2,2009-01-03,2009-01-09,Ampara,0,0,0,1,0,1,0,0,0,NA,NA,NA
Eastern,2009,2,2009-01-03,2009-01-09,Trincomalee,0,2,0,0,0,0,0,0,0,NA,NA,NA
NorthWestern,2009,2,2009-01-03,2009-01-09,Kurunagala,10,5,1,1,0,2,4,3,0,NA,NA,NA
NorthWestern,2009,2,2009-01-03,2009-01-09,Puttalam,2,2,0,4,0,2,3,0,0,NA,NA,NA
NorthCentral,2009,2,2009-01-03,2009-01-09,Anuradhapura,0,0,0,0,0,3,0,1,0,NA,NA,NA
NorthCentral,2009,2,2009-01-03,2009-01-09,Polonnaruwa,0,0,0,0,0,0,0,0,0,NA,NA,NA
Uva,2009,2,2009-01-03,2009-01-09,Badulla,1,7,0,3,6,6,1,5,0,NA,NA,NA
Uva,2009,2,2009-01-03,2009-01-09,Monaragala,0,1,0,0,0,0,3,2,0,NA,NA,NA
Sabaragamuwa,2009,2,2009-01-03,2009-01-09,Ratnapura,2,9,0,1,0,1,0,0,0,NA,NA,NA
Sabaragamuwa,2009,2,2009-01-03,2009-01-09,Kegalle,21,6,0,2,0,1,1,3,0,NA,NA,NA
Eastern,2009,2,2009-01-03,2009-01-09,Kalmune,0,2,0,0,0,0,0,0,0,NA,NA,NA
Western,2009,3,2009-01-10,2009-01-16,Colombo,57,3,1,5,4,7,0,0,0,NA,NA,NA
Western,2009,3,2009-01-10,2009-01-16,Gampaha,23,1,0,0,0,6,0,1,0,NA,NA,NA
Western,2009,3,2009-01-10,2009-01-16,Kalutara,12,12,1,2,0,5,0,0,0,NA,NA,NA
Central,2009,3,2009-01-10,2009-01-16,Kandy,28,1,0,0,0,6,3,2,0,NA,NA,NA
Central,2009,3,2009-01-10,2009-01-16,Matale,3,0,0,0,0,9,0,0,0,NA,NA,NA
Central,2009,3,2009-01-10,2009-01-16,NuwaraEliya,2,7,0,3,0,1,1,0,0,NA,NA,NA
Southern,2009,3,2009-01-10,2009-01-16,Galle,1,6,1,0,0,5,1,0,0,NA,NA,NA
Southern,2009,3,2009-01-10,2009-01-16,Hambanthota,4,2,1,0,0,5,1,1,0,NA,NA,NA
Southern,2009,3,2009-01-10,2009-01-16,Matara,15,2,0,2,0,3,5,0,0,NA,NA,NA
Nothern,2009,3,2009-01-10,2009-01-16,Jaffna,0,1,0,0,0,0,1,0,0,NA,NA,NA
Nothern,2009,3,2009-01-10,2009-01-16,Kilinochchi,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2009,3,2009-01-10,2009-01-16,Mannar,1,1,0,3,0,0,0,0,0,NA,NA,NA
Nothern,2009,3,2009-01-10,2009-01-16,Vavuniya,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2009,3,2009-01-10,2009-01-16,Mullaitivu,0,0,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2009,3,2009-01-10,2009-01-16,Batticaloa,2,3,1,1,0,0,0,0,0,NA,NA,NA
Eastern,2009,3,2009-01-10,2009-01-16,Ampara,0,0,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2009,3,2009-01-10,2009-01-16,Trincomalee,0,2,1,0,0,0,0,1,0,NA,NA,NA
NorthWestern,2009,3,2009-01-10,2009-01-16,Kurunagala,5,5,0,1,0,4,7,1,0,NA,NA,NA
NorthWestern,2009,3,2009-01-10,2009-01-16,Puttalam,2,4,0,1,0,0,5,0,0,NA,NA,NA
NorthCentral,2009,3,2009-01-10,2009-01-16,Anuradhapura,2,3,0,0,0,2,1,0,0,NA,NA,NA
NorthCentral,2009,3,2009-01-10,2009-01-16,Polonnaruwa,3,0,0,2,0,13,0,0,0,NA,NA,NA
Uva,2009,3,2009-01-10,2009-01-16,Badulla,4,5,0,0,0,3,3,4,0,NA,NA,NA
Uva,2009,3,2009-01-10,2009-01-16,Monaragala,1,3,0,2,0,0,0,1,0,NA,NA,NA
Sabaragamuwa,2009,3,2009-01-10,2009-01-16,Ratnapura,5,3,2,0,0,0,0,0,0,NA,NA,NA
Sabaragamuwa,2009,3,2009-01-10,2009-01-16,Kegalle,15,3,1,0,0,0,1,1,0,NA,NA,NA
Eastern,2009,3,2009-01-10,2009-01-16,Kalmune,3,2,0,1,0,1,0,0,0,NA,NA,NA
Western,2009,4,2009-01-17,2009-01-23,Colombo,53,5,0,2,0,3,0,0,1,NA,NA,NA
Western,2009,4,2009-01-17,2009-01-23,Gampaha,24,4,2,1,0,3,0,2,0,NA,NA,NA
Western,2009,4,2009-01-17,2009-01-23,Kalutara,19,5,0,2,0,3,0,0,0,NA,NA,NA
Central,2009,4,2009-01-17,2009-01-23,Kandy,32,4,0,0,0,6,2,0,0,NA,NA,NA
Central,2009,4,2009-01-17,2009-01-23,Matale,20,3,0,0,0,11,0,0,0,NA,NA,NA
Central,2009,4,2009-01-17,2009-01-23,NuwaraEliya,2,6,0,6,0,1,0,3,0,NA,NA,NA
Southern,2009,4,2009-01-17,2009-01-23,Galle,2,1,1,0,0,4,0,1,0,NA,NA,NA
Southern,2009,4,2009-01-17,2009-01-23,Hambanthota,7,3,2,0,0,1,2,0,0,NA,NA,NA
Southern,2009,4,2009-01-17,2009-01-23,Matara,15,6,0,0,0,6,6,0,0,NA,NA,NA
Nothern,2009,4,2009-01-17,2009-01-23,Jaffna,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2009,4,2009-01-17,2009-01-23,Kilinochchi,0,0,0,0,0,0,0,0,0,NA,NA,NA
Nothern,2009,4,2009-01-17,2009-01-23,Mannar,1,1,0,6,0,0,0,1,0,NA,NA,NA
Nothern,2009,4,2009-01-17,2009-01-23,Vavuniya,2,1,0,1,0,2,0,0,0,NA,NA,NA
Nothern,2009,4,2009-01-17,2009-01-23,Mullaitivu,0,0,0,0,0,0,0,0,0,NA,NA,NA
Eastern,2009,4,2009-01-17,2009-01-23,Batticaloa,1,1,2,1,0,0,0,0,0,NA,NA,NA
Eastern,2009,4,2009-01-17,2009-01-23,Ampara,1,0,0,0,0,1,0,0,0,NA,NA,NA
Eastern,2009,4,2009-01-17,2009-01-23,Trincomalee,0,0,0,0,0,0,0,0,0,NA,NA,NA
NorthWestern,2009,4,2009-01-17,2009-01-23,Kurunagala,25,4,1,1,0,2,2,1,0,NA,NA,NA
NorthWestern,2009,4,2009-01-17,2009-01-23,Puttalam,0,2,2,0,0,0,1,1,0,NA,NA,NA
NorthCentral,2009,4,2009-01-17,2009-01-23,Anuradhapura,2,1,0,0,0,8,1,0,0,NA,NA,NA
NorthCentral,2009,4,2009-01-17,2009-01-23,Polonnaruwa,1,1,0,0,0,0,0,0,0,NA,NA,NA
Uva,2009,4,2009-01-17,2009-01-23,Badulla,3,7,0,1,0,2,2,11,0,NA,NA,NA
Uva,2009,4,2009-01-17,2009-01-23,Monaragala,2,1,0,0,0,0,1,1,0,NA,NA,NA
Sabaragamuwa,2009,4,2009-01-17,2009-01-23,Ratnapura,2,7,0,0,0,0,1,0,0,NA,NA,NA
Sabaragamuwa,2009,4,2009-01-17,2009-01-23,Kegalle,14,1,0,1,1,3,1,8,0,NA,NA,NA
Eastern,2009,4,2009-01-17,2009-01-23,Kalmune,10,11,0,2,0,0,0,1,0,NA,NA,NA
Western,2009,5,2009-01-24,2009-01-30,Colombo,29,2,1,3,0,1,0,0,0,NA,NA,NA
Western,2009,5,2009-01-24,2009-01-30,Gampaha,17,0,1,1,4,3,1,4,0,NA,NA,NA
Western,2009,5,2009-01-24,2009-01-30,Kalutara,10,7,0,3,0,1,0,0,0,NA,NA,NA
Central,2009,5,2009-01-24,2009-01-30,Kandy,21,5,0,0,0,2,2,3,0,NA,NA,NA
Central,2009,5,2009-01-24,2009-01-30,Matale,6,1,0,2,0,1,0,0,0,NA,NA,NA
Central,2009,5,2009-01-24,2009-01-30,NuwaraEliya,0,7,0,2,0,2,1,1,0,NA,NA,NA
Southern,2009,5,2009-01-24,2009-01-30,Galle,3,3,0,0,0,1,0,1,0,NA,NA,NA
Southern,2009,5,2009-01-24,2009-01-30,Hambanthota,3,1,0,0,3,3,1,0,0,NA,NA,NA
Southern,2009,5,2009-01-24,2009-01-30,Matara,8,2,0,1,0,5,7,0,0,NA,NA,NA
Nothern,2009,5,2009-01-24,2009-01-30,Jaffna,0,0,0,0,0,0,0,0,0,NA,NA,NA
